volume,extent,solidity,elongation,flatness,bbox_aspect_ratio,surface_area,surface_volume_ratio,sphericity,type
30700.0,0.30218914875187025,0.8899582560296846,6.407054537594918,6.165974701016122,2.4411764705882355,8069,0.2628338762214984,0.12150827857151433,control
5258.0,0.5765350877192983,0.9306194690265487,1.4917494194641472,1.3875826809504732,1.263157894736842,1947,0.3702928870292887,0.15530344981793048,control
12289.0,0.16051462904911182,0.6015762678676326,55.10343701708408,54.55566141628481,6.590909090909091,6077,0.49450728293595897,0.08763046706640662,control
5437.0,0.50765639589169,0.9246598639455782,2.2125361988708225,2.1783517302103914,2.0588235294117645,2056,0.37814971491631416,0.15038912932876503,control
14469.0,0.3087708066581306,0.8025848679831373,4.670667288698418,4.043028850630039,3.55,5132,0.35468933582141127,0.11570151084418677,control
13189.0,0.08461538461538462,0.4685423993747558,30.89326726576725,30.57154269257051,4.954545454545454,6033,0.457426643414967,0.09252830080989002,control
5812.0,0.48433333333333334,0.9223932709093795,3.4011813941403672,3.1957493464123106,2.6666666666666665,2273,0.3910874053682037,0.1422168214850314,control
13631.0,0.43710117043450375,0.8946573903911788,4.182062453098893,3.6049494296657447,2.619047619047619,4605,0.33783288093316705,0.1239145138399529,control
5376.0,0.47124824684431976,0.910260751777853,1.9574749420396251,1.4376696000407243,1.9375,2180,0.4055059523809524,0.14077202125977506,control
18141.0,0.5315576652601969,0.869946770248885,8.53438262454146,8.269562785193068,4.9375,5453,0.3005898241552285,0.12661115905462517,control
27818.0,0.46512172284644193,0.8926325247079964,8.280206897535606,8.05463429828475,3.7083333333333335,7469,0.2684952189229995,0.12291969550387544,control
6949.0,0.526439393939394,0.9358922558922559,1.807048028101604,1.650854831114598,1.5,2413,0.3472442077996834,0.1509121544472136,control
62018.0,0.21512515262515264,0.7355512067840835,24.90454683344395,24.6252691039241,5.923076923076923,16069,0.2591021961366055,0.09750412449176024,control
10415.0,0.5048228394164122,0.9318242820076944,1.842794895147849,1.8003967547138937,1.6956521739130435,3245,0.3115698511761882,0.14696868726816703,control
35366.0,0.25335625761157676,0.7108886610786146,8.430622522403793,8.273791467996814,2.8484848484848486,10604,0.2998360006786179,0.10160636376344445,control
13595.0,0.10578120136943667,0.6133820609998195,19.92806990573824,19.630348581841577,2.6470588235294117,5545,0.40787054063994116,0.10272699656256443,control
19225.0,0.30107274293320807,0.8860671982301701,2.332110072818551,1.5849227370444654,1.3636363636363635,6196,0.3222886866059818,0.11582424818914791,control
8470.0,0.49169859514687103,0.9187547456340167,1.6574404975674444,1.2088446660067276,1.3181818181818181,2811,0.3318772136953955,0.14781826299949913,control
3790.0,0.46999007936507936,0.8981042654028436,3.6893983797316086,3.3017874922035517,2.5714285714285716,1741,0.4593667546174143,0.1396242014229927,exp
1379.0,0.44198717948717947,0.8977864583333334,3.1934724437101325,3.0306668506594012,2.6,810,0.5873821609862219,0.15295293859248382,exp
1365.0,0.5685131195335277,0.7867435158501441,34.784456425423365,34.74330165989322,7.0,992,0.7267399267399267,0.12404428555817028,exp
1686.0,0.44603174603174606,0.8593272171253823,15.134361831663957,15.02183500288848,4.666666666666667,1061,0.6293001186239621,0.13351282839578726,exp
11301.0,0.41005079825834545,0.8583472580890171,4.542592337267435,4.4263892715698425,2.65,3781,0.33457216175559684,0.13318988356335928,exp
3792.0,0.4497153700189753,0.9069600574025353,2.475157762159676,2.314568090670058,1.9375,1644,0.43354430379746833,0.14791438287479403,exp
2527.0,0.3828787878787879,0.7333139872315728,12.715985452893554,12.4196190526071,4.4,1457,0.5765730114760586,0.12733387124657208,exp
2294.0,0.4119971264367816,0.889492051182629,3.146933519075461,2.5990723938193536,2.4166666666666665,1247,0.54359197907585,0.13948552955534846,exp
19191.0,0.34853437942682797,0.64119612429001,40.24991854042066,40.006902104283476,6.631578947368421,7132,0.371632536084623,0.10050486142774578,exp
3460.0,0.44358974358974357,0.9033942558746736,4.829822565678768,4.769491630568321,3.076923076923077,1653,0.4777456647398844,0.1383920722154024,exp
1901.0,0.27695221445221446,0.6892675852066715,7.103443536059699,6.567294599157062,3.5454545454545454,1235,0.6496580746975276,0.12425707333166099,exp
1067.0,0.46190476190476193,0.907312925170068,2.9221092545922134,2.869209869535925,2.1,658,0.6166822867853796,0.15869030176782056,exp
1080.0,0.4383116883116883,0.8780487804878049,6.44152355537156,6.295579369681952,3.5,708,0.6555555555555556,0.14867886804472197,exp
2325.0,0.476044226044226,0.888421857088269,6.707264226500024,6.571936249028382,3.3636363636363638,1241,0.5337634408602151,0.1414197906442128,exp
8690.0,0.14497831164497832,0.4832610388165944,32.416177525956016,32.24545691896872,6.166666666666667,4200,0.48331415420023016,0.10063843948136546,exp
7205.0,0.29742002063983486,0.6637494242284662,15.491827309664012,15.314468008821745,4.411764705882353,3379,0.4689798750867453,0.11039967587129407,exp
1325.0,0.43300653594771243,0.8798140770252324,8.026084646147993,7.879607776780248,3.7777777777777777,846,0.6384905660377358,0.14259585092454977,exp
2176.0,0.3804195804195804,0.747766323024055,10.32389916753293,10.219632015650719,3.6363636363636362,1289,0.5923713235294118,0.13027257871809264,exp
4731.0,0.4897515527950311,0.89568345323741,6.741899269809065,6.591198216650433,3.2857142857142856,2075,0.43859649122807015,0.13581587345075355,exp
